"Event_rate","Scenario","Visit","CI_type","Coverage","rank","mean","q1","q3","old_rank","coverage_old","mean_old","q1_old","q3_old"
1,14,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,15,0,"Sandwich",0.955108359133127,1,1.16566481059689,1.03005007151655,1.2856555603791,"Sandwich",0.961352657004831,1.22343942607748,1.084272369268,1.34764994509573
1,15,0,"LEF both",0.937,2,1.33244895941884,1.16879383083675,1.44829080085141,"LEF both",0.938,1.40065520289929,1.24076937121432,1.52243253208187
1,15,0,"LEF outcome",0.937,2,1.33244895942047,1.16879383083675,1.44829080085141,"LEF outcome",0.938,1.4006552028984,1.24076937121432,1.52243253208187
1,15,0,"Bootstrap",0.887,3,0.959670557367674,0.803151617462295,1.10333489690979,"Bootstrap",0.898,1.00054821438875,0.836681059930472,1.15450460929812
1,15,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,15,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,15,1,"Sandwich",0.882352941176471,1,1.26770908921691,0.941823791578757,1.58235033335561,"Sandwich",0.909822866344606,1.41500522060057,1.05448632931696,1.73675668677175
1,15,1,"LEF both",0.848,2,1.40703587271151,0.653366934790513,1.89542005364724,"LEF both",0.84,1.54548667738206,0.721265968127202,2.07666245523083
1,15,1,"LEF outcome",0.848,2,1.41252041753908,0.653300848791451,1.90281131074404,"LEF outcome",0.836,1.5748182300165,0.722019030205596,2.11578738265396
1,15,1,"Bootstrap",0.748,3,0.830428822399772,0.419199151621381,1.12464110111489,"Bootstrap",0.754,0.902394931615732,0.465293127344364,1.20804408162264
1,15,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,15,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,15,2,"LEF both",0.797,1,1.00655787588203,0.408207906685413,1.33762381174736,"Sandwich",0.814814814814815,1.02504720568021,0.573733538300666,1.42547676623066
1,15,2,"LEF outcome",0.796,2,1.01046597697881,0.408774306806451,1.34388786842662,"LEF both",0.8,1.05107633688382,0.420651105263033,1.41273195678475
1,15,2,"Sandwich",0.791021671826625,3,0.98026620845299,0.516688760917142,1.35443942345057,"LEF outcome",0.799,1.06945604462483,0.423121622805026,1.44667216857107
1,15,2,"Bootstrap",0.618,4,0.696756113820888,0.256893079235188,0.898997489363622,"Bootstrap",0.615,0.717786651998259,0.263875702547567,0.95595287550269
1,15,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,15,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,15,3,"LEF outcome",0.783,1,0.599234671412538,0.27134732169355,0.754223137873707,"LEF outcome",0.797,0.727630095335401,0.336670696712177,0.907269983231656
1,15,3,"LEF both",0.782,2,0.597233518359303,0.271346558652596,0.751496989556224,"LEF both",0.795,0.71726713183214,0.334892785259953,0.883911611604789
1,15,3,"Sandwich",0.75077399380805,3,0.584959156706541,0.29247972980193,0.763321564574335,"Sandwich",0.77133655394525,0.713913736844033,0.364334936545287,0.932085618427361
1,15,3,"Bootstrap",0.527,4,0.627130623253317,0.214682123542542,0.797878274901534,"Bootstrap",0.53,0.749211891509201,0.267693430943763,0.954163462369852
1,15,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,15,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,15,4,"LEF outcome",0.787,1,0.408457950380676,0.229269529237396,0.49976134259768,"LEF outcome",0.815,0.490514704373905,0.272076583472151,0.593813544676398
1,15,4,"LEF both",0.786,2,0.407367268220878,0.229275272396401,0.500628457124537,"LEF both",0.813,0.484225665649107,0.270381825105137,0.581678357529934
1,15,4,"Sandwich",0.741486068111455,3,0.388128323248963,0.203624637462932,0.514530704628861,"Sandwich",0.768115942028985,0.46592464684647,0.252849811986043,0.578326231217462
1,15,4,"Bootstrap",0.481,4,0.656605491736612,0.231033987689688,0.882619383950559,"Bootstrap",0.458,0.769262800099584,0.266675923382635,1.08779400807362
1,15,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,15,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,16,0,"LEF both",0.973,1,1.04270724210328,0.976870261802561,1.10888659537085,"LEF both",0.971,1.06211224269629,0.992123264866418,1.12882832547352
1,16,0,"LEF outcome",0.973,1,1.04270724210328,0.976870261802561,1.10888659537085,"LEF outcome",0.971,1.06211224269629,0.992123264866418,1.12882832547352
1,16,0,"Bootstrap",0.952,2,0.977751847758984,0.912050096023599,1.04166737932008,"Bootstrap",0.958,0.997611086967074,0.928487039345243,1.06782359058023
1,16,0,"Sandwich",0.949,3,1.01379509506292,0.944444237909216,1.07917191983361,"Sandwich",0.947,1.03946053805796,0.970305973801239,1.10797213324332
1,16,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,16,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,16,1,"LEF both",0.991,1,1.30544974587921,1.082116706387,1.42202566661045,"LEF both",0.985,1.28683527605385,1.04936851487377,1.37852281412232
1,16,1,"LEF outcome",0.991,1,1.30633419950627,1.07973618438095,1.42529743878245,"LEF outcome",0.985,1.30308227311181,1.04916622362622,1.39728073343484
1,16,1,"Bootstrap",0.955,2,0.989995593119946,0.863507712286167,1.08638939373162,"Bootstrap",0.942,0.967735349919717,0.833937847596908,1.04681004128645
1,16,1,"Sandwich",0.944,3,1.13228808036359,0.970063223492494,1.23505056964493,"Sandwich",0.928,1.11879569210397,0.949146529154641,1.20201688345209
1,16,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,16,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,16,2,"LEF outcome",0.992,1,1.24586182035638,0.765035455859041,1.47181310830223,"LEF both",0.992,1.37146852939349,0.862837813701618,1.65090344247892
1,16,2,"LEF both",0.991,2,1.2435527184445,0.76485420099715,1.48475494334186,"LEF outcome",0.992,1.40105580634162,0.868935883386083,1.68826901038432
1,16,2,"Bootstrap",0.964,3,0.795440830989645,0.571580728348385,0.864160051571909,"Bootstrap",0.944,0.87508267336979,0.645373600193473,0.963127905009693
1,16,2,"Sandwich",0.924,4,0.988862615732683,0.667212271277586,1.09390658795927,"Sandwich",0.896,1.09736473285514,0.750420684036184,1.26918111112154
1,16,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,16,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,16,3,"LEF both",0.986,1,0.956129626142937,0.595718707716309,1.09566561356946,"LEF both",0.986,0.999229569844688,0.635890474368383,1.16038819494307
1,16,3,"LEF outcome",0.986,1,0.957854610023838,0.597818358881176,1.10056880012268,"LEF outcome",0.986,1.01952770185952,0.645299239430394,1.19084362294786
1,16,3,"Bootstrap",0.94,2,0.763903381496698,0.423326393687482,0.767554852162467,"Bootstrap",0.939,0.813340012493946,0.45182894997452,0.84816790242122
1,16,3,"Sandwich",0.886,3,0.772733617067199,0.482911402753996,0.812406191439126,"Sandwich",0.854,0.815879846597431,0.518366737787937,0.897019485570193
1,16,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,16,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,16,4,"LEF outcome",0.954,1,0.516956354426606,0.329478368147452,0.602694996077067,"LEF outcome",0.951,0.447053258695143,0.291920612639122,0.517709141951829
1,16,4,"LEF both",0.953,2,0.515994279959656,0.329446748030323,0.601634544665899,"LEF both",0.948,0.439468725847969,0.286776303305566,0.505985827170141
1,16,4,"Bootstrap",0.904,3,0.578821901472264,0.236936160973102,0.68337818244399,"Bootstrap",0.89,0.51736267582309,0.205723451673338,0.574105754132279
1,16,4,"Sandwich",0.833,4,0.415829462434694,0.259189620424195,0.460503083865262,"Sandwich",0.81,0.357334535250304,0.229096944536838,0.393083371938952
1,16,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,16,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,17,0,"LEF both",0.96,1,1.09450825154357,0.999500304005643,1.18337137813808,"Sandwich",0.964065708418891,1.07492692686323,0.973241240603639,1.16709041384971
1,17,0,"LEF outcome",0.96,1,1.09450825154357,0.999500304005644,1.18337137813808,"LEF both",0.961,1.11458739039472,1.01674750467649,1.20486443332627
1,17,0,"Sandwich",0.941717791411043,2,1.11346585714363,0.955563719301056,1.14242846228511,"LEF outcome",0.961,1.11458739039472,1.01674750467649,1.20486443332627
1,17,0,"Bootstrap",0.929,3,0.989739624269182,0.891568451679473,1.08330205256223,"Bootstrap",0.94,1.01040281875452,0.915109323858486,1.10777042532045
1,17,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,17,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,17,1,"LEF both",0.937,1,1.24800564802111,0.984732774475761,1.42192755219123,"LEF both",0.946,1.27710216146049,0.994021803839824,1.43214052303442
1,17,1,"LEF outcome",0.936,2,1.25291675093492,0.985939237879285,1.42927712344015,"LEF outcome",0.946,1.3001471406755,0.999257357814166,1.46739715679323
1,17,1,"Sandwich",0.919222903885481,3,1.12198164503764,0.885812243786834,1.24695943920644,"Sandwich",0.945585215605749,1.11722221244263,0.885273266406056,1.26052243945771
1,17,1,"Bootstrap",0.904,4,0.926843632851908,0.737067655383864,1.07743897984836,"Bootstrap",0.904,0.947328599914006,0.742776108270432,1.10988228888811
1,17,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,17,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,17,2,"LEF both",0.961,1,1.40417541740333,1.04667365044642,1.66097762817738,"LEF outcome",0.968,1.41393641309443,1.03126654242206,1.6281235157564
1,17,2,"LEF outcome",0.961,1,1.4092499365571,1.04777531480195,1.67281674799189,"LEF both",0.967,1.38999789574593,1.02075397174569,1.5937321100376
1,17,2,"Sandwich",0.902862985685072,2,1.14464127015717,0.843823649368414,1.3506690653719,"Sandwich",0.902464065708419,1.12294345544048,0.820221750747853,1.29190388289602
1,17,2,"Bootstrap",0.849,3,0.865000905436041,0.635807495026031,1.02951528569001,"Bootstrap",0.863,0.854510533968566,0.624938524923102,0.992246026441107
1,17,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,17,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,17,3,"LEF both",0.946,1,1.28200211250326,0.888008388470717,1.57524213936563,"LEF both",0.961,1.29951420513529,0.869863648173842,1.63517278441085
1,17,3,"LEF outcome",0.946,1,1.28519605362218,0.892821369410755,1.57842847743917,"LEF outcome",0.96,1.31623857085887,0.887103334928719,1.67027397934727
1,17,3,"Sandwich",0.843558282208589,2,1.04016370071416,0.680177465006052,1.28136024253571,"Sandwich",0.845995893223819,1.04951929912262,0.668599642241316,1.28234166028127
1,17,3,"Bootstrap",0.827,3,0.80653761751582,0.550335219188024,1.00581616690516,"Bootstrap",0.84,0.821400645006449,0.539909067107284,1.0212275345327
1,17,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,17,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,17,4,"LEF both",0.877,1,0.901608341235856,0.573743185471549,1.14843294549892,"LEF outcome",0.884,0.914610173589286,0.573837458623772,1.17566439478239
1,17,4,"LEF outcome",0.876,2,0.903318049282443,0.575373848372427,1.14874808015792,"LEF both",0.883,0.904428773842314,0.566218727324749,1.15460457499941
1,17,4,"Bootstrap",0.771,3,0.73801659885044,0.396578947070261,0.963012180303019,"Bootstrap",0.777,0.727524254366698,0.390514459519306,0.949906886234809
1,17,4,"Sandwich",0.750511247443763,4,0.747355336897537,0.438510679024469,0.930524328698371,"Sandwich",0.747433264887064,0.74379290186326,0.429470740962815,0.965294766449804
1,17,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,17,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,18,0,"Sandwich",0.95933734939759,1,1.14863404708136,1.00224523530297,1.27872317579205,"Sandwich",0.951588502269289,1.1367358829093,1.00152270751889,1.26155926659487
1,18,0,"LEF both",0.897,2,1.27490968620585,1.11722732005784,1.41630790240434,"LEF both",0.908,1.27741210358701,1.12172969660446,1.4048027020594
1,18,0,"LEF outcome",0.897,2,1.2749096862263,1.11722732005784,1.41630790240435,"LEF outcome",0.908,1.27741210358678,1.12172969660446,1.4048027020594
1,18,0,"Bootstrap",0.879,3,0.976734917266991,0.820627553865866,1.13511709013187,"Bootstrap",0.898,0.986177502770622,0.831598902690596,1.14119861900094
1,18,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,18,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,18,1,"Sandwich",0.896084337349398,1,1.17694945718825,0.751578799638086,1.48279538652711,"Sandwich",0.895612708018154,1.15100788619624,0.778650722900994,1.42053188863402
1,18,1,"LEF both",0.768,2,1.27708127026482,0.611046860001377,1.69868389396151,"LEF both",0.804,1.26662610991908,0.619814524159156,1.69889550653179
1,18,1,"LEF outcome",0.767,3,1.2847896613013,0.610989184965291,1.70968821374202,"LEF outcome",0.804,1.2975763784091,0.621818668811734,1.73455928895122
1,18,1,"Bootstrap",0.728,4,0.812645092775083,0.408691333472546,1.07980347378049,"Bootstrap",0.758,0.8054645042264,0.42461904370271,1.0600503293667
1,18,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,18,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,18,2,"Sandwich",0.786144578313253,1,0.901020587335035,0.44941527833238,1.21282375612624,"Sandwich",0.806354009077156,0.930835079323551,0.477141952337324,1.27560568135913
1,18,2,"LEF outcome",0.722,2,0.929547188587947,0.397204479983355,1.22370177158453,"LEF outcome",0.741,0.973053708991441,0.419190635710116,1.32462611165021
1,18,2,"LEF both",0.721,3,0.924721813712818,0.397221204551127,1.21680160704281,"LEF both",0.739,0.952968844387109,0.419062399676555,1.29236639767549
1,18,2,"Bootstrap",0.601,4,0.661128797273338,0.254621327143954,0.867566763034428,"Bootstrap",0.601,0.684101881686596,0.276347540170041,0.880160120177649
1,18,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,18,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,18,3,"LEF outcome",0.736,1,0.700611479357958,0.350591203273817,0.89387108826244,"Sandwich",0.723146747352496,0.627841730143589,0.296896163288332,0.842304535185836
1,18,3,"LEF both",0.734,2,0.697568204528376,0.351330323369475,0.884694260637024,"LEF both",0.716,0.63508962559748,0.308150415907752,0.826438629473181
1,18,3,"Sandwich",0.713855421686747,3,0.677761241565568,0.321255125119266,0.912563020226969,"LEF outcome",0.716,0.645809864291234,0.309495453546275,0.841805742806849
1,18,3,"Bootstrap",0.511,4,0.663367323420169,0.261937105331202,0.824586933675736,"Bootstrap",0.48,0.617453773382741,0.230950968394876,0.772935303211331
1,18,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,18,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
1,18,4,"LEF both",0.735,1,0.492037134446351,0.269013337863917,0.627736507666719,"LEF both",0.746,0.483197207349375,0.261923782768125,0.604013882063983
1,18,4,"LEF outcome",0.735,1,0.493701963008006,0.267737790087686,0.62994027214309,"LEF outcome",0.744,0.489961797978576,0.264950871525663,0.61663412990085
1,18,4,"Sandwich",0.689759036144578,2,0.470007657888539,0.24228759504958,0.606649242840142,"Sandwich",0.677760968229955,0.463424494945159,0.231895681752225,0.594332307455919
1,18,4,"Bootstrap",0.465,3,0.721741774199463,0.286223745503072,0.996819145074177,"Bootstrap",0.428,0.718927134195711,0.2699458217819,1.01140282224023
1,18,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
1,18,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,1,0,"LEF both",0.99,1,1.45750765238793,1.31928846881633,1.55492702005677,"LEF both",0.982,1.35793119515628,1.23008071764418,1.45620622329408
2,1,0,"LEF outcome",0.99,1,1.45750765238793,1.31928846881633,1.55492702005677,"LEF outcome",0.982,1.35793119515628,1.23008071764418,1.45620622329408
2,1,0,"Bootstrap",0.961,2,1.04734218051396,0.932367880896736,1.17148616384072,"Bootstrap",0.95,0.984540399001213,0.85664082327694,1.10731449592531
2,1,0,"Jackknife Wald",0.953,3,1.04259939656335,0.920809087413859,1.16430349035385,"Jackknife MVN",0.949532710280374,5.4844376867287,1.37748544018073,1.73783948671035
2,1,0,"Jackknife MVN",0.951219512195122,4,4.54871328480575,1.44585711609931,1.73696353300234,"Jackknife Wald",0.94,0.987085384791779,0.859372348172051,1.11845623113197
2,1,0,"Sandwich",0.947807933194154,5,1.22958545292023,1.13714158844909,1.33269800544894,"Sandwich",0.938733125649013,1.16594296573352,1.06349025456829,1.28158466234791
2,1,1,"LEF both",0.992,1,1.55854471764511,1.01798012818698,1.98431950750127,"LEF both",0.976,1.49949431605049,0.96991208320691,1.88948898428463
2,1,1,"LEF outcome",0.992,1,1.57380402602792,1.01890408677624,1.98944813143147,"LEF outcome",0.975,1.5695496649287,0.969876134589323,2.02198195729156
2,1,1,"Jackknife MVN",0.969981238273921,2,7.43827331066447,1.36060216940043,14.5663774938194,"Jackknife MVN",0.973831775700935,7.48553465140225,1.16016696545771,14.1085082538482
2,1,1,"Bootstrap",0.954,3,0.998392677071603,0.768634699082446,1.18481759733427,"Bootstrap",0.941,0.969064449591495,0.742335060598434,1.15514220206159
2,1,1,"Jackknife Wald",0.951,4,1.01134022881018,0.770346861368551,1.19195645958464,"Jackknife Wald",0.934,0.986242421184688,0.750837991796291,1.16521064740507
2,1,1,"Sandwich",0.92901878914405,5,1.25538615599299,0.866085831045131,1.55774738275353,"Sandwich",0.91484942886812,1.22539874488606,0.851885143051237,1.51111092045344
2,1,2,"LEF both",0.984,1,1.17070359229246,0.791012837059411,1.37057702672818,"LEF outcome",0.974,1.17930580813948,0.766036171814478,1.39483198933278
2,1,2,"LEF outcome",0.984,1,1.18247717968861,0.792817642158697,1.38347539321741,"LEF both",0.971,1.12705390030106,0.753400470877458,1.31413908126124
2,1,2,"Jackknife MVN",0.956848030018762,2,4.85944693872501,1.44912442787062,7.37806766898755,"Jackknife MVN",0.949532710280374,4.82894124411994,1.3358470271568,7.18675410865871
2,1,2,"Jackknife Wald",0.948,3,0.951270373685049,0.569643928902446,0.911134926813054,"Jackknife Wald",0.928,0.925992975448232,0.556841596987362,0.911370952935265
2,1,2,"Bootstrap",0.935,4,0.965504258855676,0.611545733129117,1.02910463041129,"Bootstrap",0.917,0.935480045461614,0.593447788581,1.0048394133733
2,1,2,"Sandwich",0.866388308977035,5,0.954812004081561,0.643055955399803,1.05173509586704,"Sandwich",0.844236760124611,0.944020521774076,0.640435474556607,1.05878084211708
2,1,3,"Jackknife MVN",0.966228893058161,1,2.51030618873779,1.07023567625117,3.42736119340372,"Jackknife MVN",0.955140186915888,2.36888663348236,1.20930628409067,3.18262619000709
2,1,3,"Jackknife Wald",0.962,2,0.889331952040752,0.359952773366654,0.772158856067464,"Jackknife Wald",0.941,0.880451929995293,0.34095966968829,0.769744875471183
2,1,3,"LEF outcome",0.949,3,0.664229091497231,0.480338943473088,0.774493178333981,"LEF outcome",0.933,0.615542229015297,0.447002334299355,0.711572915224547
2,1,3,"LEF both",0.948,4,0.658934700686177,0.481417744232535,0.76407767932956,"LEF both",0.928,0.593673588163966,0.436792243924352,0.678741705799635
2,1,3,"Bootstrap",0.887,5,0.754261253721193,0.397764626991499,0.915230594353881,"Bootstrap",0.871,0.711339242740079,0.373609103964489,0.880721454538423
2,1,3,"Sandwich",0.813152400835073,6,0.540187995231674,0.389598230782538,0.592871070948494,"Sandwich",0.787123572170301,0.501139432493942,0.362352977976922,0.56130910553973
2,1,4,"Jackknife MVN",0.98686679174484,1,1.92275187901566,0.810767902631315,2.65590765362002,"Jackknife MVN",0.966355140186916,1.71378705383185,0.897368675519308,2.31769202742958
2,1,4,"Jackknife Wald",0.979,2,0.904758533546109,0.319534385810012,0.799985394504869,"Jackknife Wald",0.963,0.892748435193465,0.293428102942424,0.823821453494733
2,1,4,"LEF outcome",0.923,3,0.576186212123951,0.421257776762148,0.68233082204624,"LEF outcome",0.902,0.499678203532146,0.370009957651173,0.583982260213659
2,1,4,"LEF both",0.921,4,0.572159773641503,0.42124306708602,0.677083988445644,"LEF both",0.899,0.484031793604741,0.361043588745371,0.564748013570921
2,1,4,"Bootstrap",0.897,5,0.690134814230929,0.355286953260583,0.837221756794242,"Bootstrap",0.858,0.626314667834295,0.329536690805305,0.762229558839388
2,1,4,"Sandwich",0.82776617954071,6,0.47462208668719,0.342091048079693,0.54427798546877,"Sandwich",0.782969885773624,0.413002173170704,0.297129957940241,0.475979947607379
2,2,0,"LEF both",0.993,1,1.40659377957562,1.23598100622082,1.48699679166773,"LEF both",0.992,1.38456379096991,1.22416507304485,1.45909391905659
2,2,0,"LEF outcome",0.993,1,1.40659377957086,1.23598100622082,1.48699679166773,"LEF outcome",0.992,1.38456379096943,1.22416507304485,1.45909391905659
2,2,0,"Jackknife MVN",0.982510288065844,2,4.30989865913779,1.37288596779727,1.76614818254392,"Jackknife MVN",0.990721649484536,3.98656387215413,1.38234139810282,1.76619005097042
2,2,0,"Sandwich",0.96374269005848,3,1.21264987804202,1.082322192345,1.28187332607922,"Sandwich",0.969802555168409,1.1964265430422,1.08836188550221,1.28438247153697
2,2,0,"Bootstrap",0.941,4,0.991118879479873,0.871447971788345,1.10597451723534,"Jackknife Wald",0.954,1.01001150113431,0.875739148038075,1.13676926122638
2,2,0,"Jackknife Wald",0.94,5,0.989665680649475,0.86915330556781,1.10824166921233,"Bootstrap",0.953,1.00464367444017,0.878711539599822,1.12801386706182
2,2,1,"LEF outcome",0.985,1,1.54657764819935,1.3151669248914,1.71153181051671,"LEF outcome",0.991,1.50239942911163,1.28978341132392,1.66853810582779
2,2,1,"LEF both",0.984,2,1.54275059597869,1.31315333213941,1.70561973202943,"LEF both",0.989,1.47991282261686,1.27335851621843,1.64468179643047
2,2,1,"Jackknife MVN",0.97119341563786,3,7.2463844796494,1.97396687837082,12.1077015926708,"Jackknife MVN",0.967010309278351,6.4728043153354,1.87581980642649,11.6631591219505
2,2,1,"Sandwich",0.938011695906433,4,1.26874093162373,1.09919099178118,1.38439879374864,"Jackknife Wald",0.93,1.00883221953236,0.803593606110257,1.15853621306868
2,2,1,"Jackknife Wald",0.924,5,1.01507066056019,0.825182602795501,1.17411295131927,"Sandwich",0.91869918699187,1.24149154156147,1.1027680886051,1.36481401264945
2,2,1,"Bootstrap",0.922,6,0.981807536975404,0.831653102867236,1.13117591370865,"Bootstrap",0.914,0.965590023593469,0.806000528426343,1.1187142403551
2,2,2,"Jackknife MVN",0.968106995884774,1,5.71855723636004,3.11984949038987,7.29206125230129,"LEF outcome",0.979,1.28387895546434,0.998628092568238,1.54951144796023
2,2,2,"LEF both",0.968,2,1.30823622816706,0.995328121820222,1.5890525183822,"LEF both",0.976,1.25822656986404,0.984779904519539,1.51082451017066
2,2,2,"LEF outcome",0.965,3,1.31281393023765,1.0079034422045,1.59312677314732,"Jackknife MVN",0.951546391752577,5.16656080700125,2.59319969756912,6.81536757856862
2,2,2,"Jackknife Wald",0.916,4,1.04240993302484,0.714164328676622,1.25766068806496,"Jackknife Wald",0.91,1.05171526113477,0.70175041126481,1.27806270656388
2,2,2,"Sandwich",0.885380116959064,5,1.09377467778059,0.814726487638698,1.3241132654696,"Sandwich",0.879210220673635,1.08349975737288,0.818980161132983,1.29596117868678
2,2,2,"Bootstrap",0.869,6,0.925711108117978,0.688133897701144,1.12957680195405,"Bootstrap",0.864,0.919342089829439,0.676682791306249,1.11239869994801
2,2,3,"Jackknife MVN",0.966049382716049,1,3.57143233299792,2.46195023617627,4.4327215958753,"Jackknife MVN",0.948453608247423,3.3565345495569,2.15534697496126,4.24842169059106
2,2,3,"Jackknife Wald",0.923,2,1.06984310481508,0.554667302171209,1.39395992148887,"Jackknife Wald",0.91,1.05624953971502,0.548428024728789,1.3712069478433
2,2,3,"LEF outcome",0.909,3,0.934980083975894,0.656543483832849,1.17830908749107,"LEF outcome",0.906,0.918667913502993,0.658348627372871,1.13251723601434
2,2,3,"LEF both",0.908,4,0.931583853947584,0.653769097187689,1.17570029913542,"LEF both",0.903,0.899634891617421,0.64376058173045,1.10711519937802
2,2,3,"Bootstrap",0.825,5,0.84515969504414,0.52090394073048,1.09678405402835,"Sandwich",0.815331010452962,0.785503265804774,0.541340535706584,0.990672416602126
2,2,3,"Sandwich",0.811695906432749,6,0.791322242487796,0.521830627079552,1.02476859036337,"Bootstrap",0.803,0.830928597538185,0.521295290868843,1.07856374337493
2,2,4,"Jackknife MVN",0.957818930041152,1,2.4385988498394,1.7868235104539,2.98249533890527,"Jackknife MVN",0.952577319587629,2.33126240335923,1.58103857311019,2.95595713178852
2,2,4,"Jackknife Wald",0.917,2,1.12089330684669,0.415006427030431,1.50527513086905,"Jackknife Wald",0.904,1.05606582943167,0.421492112150148,1.37906990984038
2,2,4,"LEF both",0.83,3,0.652845791164933,0.445800516982476,0.819387087182534,"LEF outcome",0.829,0.643107743187299,0.455037365316664,0.783689002717774
2,2,4,"LEF outcome",0.83,3,0.655022966861405,0.445238640903546,0.822634868170392,"LEF both",0.82,0.629934049691239,0.445494339846384,0.763890607792825
2,2,4,"Bootstrap",0.793,4,0.786551990111463,0.42049722808754,1.05332718374892,"Bootstrap",0.771,0.763318656639632,0.423240247531395,1.0343973633888
2,2,4,"Sandwich",0.730994152046784,5,0.554575775552369,0.353754855645816,0.710354319654988,"Sandwich",0.738675958188153,0.548958496233283,0.367847904843684,0.68788966643233
2,3,0,"LEF both",0.985,1,1.68296789563584,1.40207444905276,1.95490752825565,"LEF both",0.973,1.58446822084844,1.3116540107978,1.83740172983969
2,3,0,"LEF outcome",0.985,1,1.68296789606446,1.40207444905276,1.95490752825565,"LEF outcome",0.973,1.58446822007494,1.3116540107978,1.83740172983969
2,3,0,"Sandwich",0.964194373401535,2,1.40525902531958,1.2243111121451,1.57022726145661,"Sandwich",0.936416184971098,1.35193642036349,1.17652749964968,1.51722303117627
2,3,0,"Jackknife MVN",0.895131086142322,3,6.81369539266162,1.82225919864784,17.4597357632622,"Jackknife Wald",0.85,0.980323460334289,0.758020321752298,1.21085331270844
